model,dataset,dataset_z,score_source,n_score_sources,dq_masked
nex-agi/deepseek-v3.1-nex-n1,c3_crosstalk,-0.021343806394452,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,chinese_homophonic_puns,-0.1257112041658757,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,fig_qa,0.7816216902630074,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,futuregen,0.1858838044359746,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,grapheval_ai_researcher,0.6087346873191017,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,grapheval_iclr,0.4250140748615817,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,grapheval_review_advisor,1.059218104336116,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,historical_analogy,-1.8766004123204687,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,humor_transfer,-0.9194360499361306,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,hypobench,0.2929671591691602,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,lcc_metaphor,-0.2158659355819583,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,meta4xnli,0.6914349957453596,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,metaphor_generation,0.3755356217506386,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,metaphoric_analogies,-0.3162091255437033,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,moh_x,0.1824843341445245,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,munch,0.743917560080441,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,newyorker_humor,0.3666945404864746,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,nyt_connections,1.320128353364793,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,ocw,-0.2207954684494026,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,ocw_connections,1.1016176800032802,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,outline_to_story,-0.256039409015363,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,permpst,0.5088748704098033,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,poetmt,1.2493881459573608,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,proparalogy,0.3658149872855568,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,puntuguese,-0.1918085944894423,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,riddlesense,0.5164126929044427,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,scar,0.8582630554517974,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,schnovel,1.202699672684212,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,science_analogies,0.405030815090073,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,scimon,-0.0259248624388205,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,sdat,0.0097620340386349,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,simile_generation,-0.8300814838482711,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,slang_generation,0.9237336292371604,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,speak_to_structure,0.1907082361438789,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,story_generation_rocstories,-0.4097526391705054,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,story_quality,0.8338794469421746,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,ttcw,-0.4142616017583619,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,twistlist,0.5899840629693338,raw,1,False
nex-agi/deepseek-v3.1-nex-n1,unfun_corpus,-0.3379490093440397,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,analobench,-0.8173865523786429,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,arn,0.2557583041849097,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,brainteaser,0.2512045441467208,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,c3_crosstalk,-0.0399242175389176,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,chinese_homophonic_puns,0.1926170301884765,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,fig_qa,-0.569932482483443,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,futuregen,0.0399179378107824,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,grapheval_ai_researcher,-0.3293366385497725,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,grapheval_iclr,-0.9446662297219968,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,grapheval_review_advisor,-0.4427961358270597,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,historical_analogy,0.1698468091731575,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,humor_transfer,0.6372905180335316,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,hypobench,-0.4460216082809713,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,lcc_metaphor,-0.9037090316269816,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,meta4xnli,0.7811880626597719,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,metaphor_generation,-0.4712406298255298,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,metaphoric_analogies,-0.1992469235583492,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,moh_x,0.6910660670803668,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,munch,0.5062358087468231,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,newyorker_humor,0.4468451123614058,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,nyt_connections,1.3281629208725738,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,ocw,-0.2807527745580346,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,ocw_connections,1.006025364631398,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,outline_to_story,-0.3999962789977687,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,permpst,1.2631253971514247,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,poetmt,-0.1808822340682978,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,proparalogy,0.8625912547325071,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,puntuguese,0.9352947220943122,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,riddlesense,0.7815316754513696,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,scar,0.0799733736747801,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,schnovel,0.1016877827630865,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,science_analogies,1.5799415901548928,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,scimon,-0.1820526294278575,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,sdat,0.6050507805658047,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,simile_generation,0.3217129575251921,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,slang_generation,-0.1884147969004983,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,speak_to_structure,0.5795846793896877,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,story_generation_rocstories,0.8858401931588961,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,story_quality,1.12542564333747,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,ttcw,-0.4148926990321107,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,twistlist,0.3864381931220979,raw,1,False
nousresearch/hermes-3-llama-3.1-405b,unfun_corpus,0.1362118804030651,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,analobench,-2.718923247964249,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,arn,-1.9609869662636328,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,brainteaser,-0.1136915748962513,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,c3_crosstalk,-3.2048455998166903,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,chinese_homophonic_puns,-1.8319279915034168,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,fig_qa,-0.569932482483443,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,futuregen,-0.4558150998226041,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,grapheval_ai_researcher,-1.1910003182274287,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,grapheval_iclr,-0.2352083420073399,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,grapheval_review_advisor,-1.0140394956485304,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,historical_analogy,0.3463708833080288,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,humor_transfer,0.8840123117064044,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,hypobench,0.0600061717552568,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,lcc_metaphor,-1.4735896738369672,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,meta4xnli,-1.9475242481705173,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,metaphor_generation,0.7666024776595268,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,metaphoric_analogies,-0.7646167142526555,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,moh_x,-1.9154153142158243,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,munch,-1.8705817045893545,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,newyorker_humor,-2.195453790337965,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,nyt_connections,-2.160970968051241,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,ocw,-1.51636489610495,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,ocw_connections,-1.1207749649529033,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,outline_to_story,-1.7560200062056648,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,permpst,-2.4142414728820563,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,poetmt,-2.93964568003962,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,proparalogy,-1.032969496146732,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,puntuguese,-2.853021496006234,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,riddlesense,-0.7356913501881934,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,scar,-1.1394605129138695,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,schnovel,-1.567450000468161,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,science_analogies,1.5001933230594766,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,scimon,0.0943826383150534,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,sdat,0.2862310476334852,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,simile_generation,-1.596380785097442,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,slang_generation,-3.237777497790974,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,speak_to_structure,-1.699577972609941,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,story_generation_rocstories,-1.065344674473675,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,story_quality,-1.061170829627244,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,ttcw,-1.6891765737587203,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,twistlist,-1.3328271311480897,raw,1,False
nousresearch/hermes-3-llama-3.1-70b,unfun_corpus,1.373793076829679,raw,1,False
nousresearch/hermes-4-405b,analobench,0.594360388283398,raw,1,False
nousresearch/hermes-4-405b,arn,0.1052591818572416,raw,1,False
nousresearch/hermes-4-405b,brainteaser,-0.1326941186917705,raw,1,False
nousresearch/hermes-4-405b,c3_crosstalk,0.9629267773999752,raw,1,False
nousresearch/hermes-4-405b,chinese_homophonic_puns,0.7324302115612829,raw,1,False
nousresearch/hermes-4-405b,fig_qa,-0.0170239572689858,raw,1,False
nousresearch/hermes-4-405b,futuregen,1.1697320319661153,raw,1,False
nousresearch/hermes-4-405b,grapheval_ai_researcher,-0.617085058329999,raw,1,False
nousresearch/hermes-4-405b,grapheval_iclr,-0.5231581549042031,raw,1,False
nousresearch/hermes-4-405b,grapheval_review_advisor,-0.210873941009684,raw,1,False
nousresearch/hermes-4-405b,historical_analogy,1.4055153281172572,raw,1,False
nousresearch/hermes-4-405b,humor_transfer,0.8840123117064044,raw,1,False
nousresearch/hermes-4-405b,hypobench,0.4325344373469793,raw,1,False
nousresearch/hermes-4-405b,lcc_metaphor,0.6446221309746348,raw,1,False
nousresearch/hermes-4-405b,meta4xnli,0.2210387796757231,raw,1,False
nousresearch/hermes-4-405b,metaphor_generation,-0.2249298766760821,raw,1,False
nousresearch/hermes-4-405b,metaphoric_analogies,2.184174234266467,raw,1,False
nousresearch/hermes-4-405b,moh_x,0.7546387836973472,raw,1,False
nousresearch/hermes-4-405b,munch,0.6646903096359016,raw,1,False
nousresearch/hermes-4-405b,newyorker_humor,0.3666945404864746,raw,1,False
nousresearch/hermes-4-405b,nyt_connections,0.9186056901873368,raw,1,False
nousresearch/hermes-4-405b,ocw,0.7327191337823864,raw,1,False
nousresearch/hermes-4-405b,ocw_connections,1.1071700664671795,raw,1,False
nousresearch/hermes-4-405b,outline_to_story,0.5555061172130422,raw,1,False
nousresearch/hermes-4-405b,permpst,0.4485354051283203,raw,1,False
nousresearch/hermes-4-405b,poetmt,-0.192190066555981,raw,1,False
nousresearch/hermes-4-405b,proparalogy,0.9443130478492026,raw,1,False
nousresearch/hermes-4-405b,puntuguese,0.2045412740347139,raw,1,False
nousresearch/hermes-4-405b,riddlesense,0.9807554458253236,raw,1,False
nousresearch/hermes-4-405b,scar,0.520959567030146,raw,1,False
nousresearch/hermes-4-405b,schnovel,1.5611023278142957,raw,1,False
nousresearch/hermes-4-405b,science_analogies,2.4536008123924336,raw,1,False
nousresearch/hermes-4-405b,scimon,0.1376795319141913,raw,1,False
nousresearch/hermes-4-405b,sdat,0.4763348321138669,raw,1,False
nousresearch/hermes-4-405b,simile_generation,0.2473218964856681,raw,1,False
nousresearch/hermes-4-405b,slang_generation,0.5766626131648184,raw,1,False
nousresearch/hermes-4-405b,speak_to_structure,0.4918741700290194,raw,1,False
nousresearch/hermes-4-405b,story_generation_rocstories,0.6438819402602267,raw,1,False
nousresearch/hermes-4-405b,story_quality,1.3076420160845292,raw,1,False
nousresearch/hermes-4-405b,ttcw,-0.6203809897210847,raw,1,False
nousresearch/hermes-4-405b,twistlist,0.0680126447704977,raw,1,False
nousresearch/hermes-4-405b,unfun_corpus,-0.0572579905713579,raw,1,False
nousresearch/hermes-4-70b,analobench,0.3638710918487789,raw,1,False
nousresearch/hermes-4-70b,arn,-0.1957390627980948,raw,1,False
nousresearch/hermes-4-70b,brainteaser,-0.2917123800440764,raw,1,False
nousresearch/hermes-4-70b,c3_crosstalk,0.4114446398664808,raw,1,False
nousresearch/hermes-4-70b,chinese_homophonic_puns,0.716067717618326,raw,1,False
nousresearch/hermes-4-70b,fig_qa,-0.2627610795865223,raw,1,False
nousresearch/hermes-4-70b,futuregen,1.3287049494366818,raw,1,False
nousresearch/hermes-4-70b,grapheval_ai_researcher,-0.3099189131730864,raw,1,False
nousresearch/hermes-4-70b,grapheval_iclr,-0.7879036146070949,raw,1,False
nousresearch/hermes-4-70b,grapheval_review_advisor,-0.434338553938459,raw,1,False
nousresearch/hermes-4-70b,historical_analogy,1.4055153281172572,raw,1,False
nousresearch/hermes-4-70b,humor_transfer,0.8840123117064044,raw,1,False
nousresearch/hermes-4-70b,hypobench,0.3036987587253588,raw,1,False
nousresearch/hermes-4-70b,lcc_metaphor,1.0197716935312735,raw,1,False
nousresearch/hermes-4-70b,meta4xnli,0.6156709949665682,raw,1,False
nousresearch/hermes-4-70b,metaphor_generation,-0.8313204738629707,raw,1,False
nousresearch/hermes-4-70b,metaphoric_analogies,0.4438264123005205,raw,1,False
nousresearch/hermes-4-70b,moh_x,0.6274933504633865,raw,1,False
nousresearch/hermes-4-70b,munch,-0.0483549443649515,raw,1,False
nousresearch/hermes-4-70b,newyorker_humor,0.1529596821533242,raw,1,False
nousresearch/hermes-4-70b,nyt_connections,-0.2003968845215212,raw,1,False
nousresearch/hermes-4-70b,ocw,-1.0695108292359747,raw,1,False
nousresearch/hermes-4-70b,ocw_connections,0.8981291194530003,raw,1,False
nousresearch/hermes-4-70b,outline_to_story,0.2538757753404375,raw,1,False
nousresearch/hermes-4-70b,permpst,-0.4120977365749762,raw,1,False
nousresearch/hermes-4-70b,poetmt,-0.5453888985644814,raw,1,False
nousresearch/hermes-4-70b,proparalogy,0.6994167269154955,raw,1,False
nousresearch/hermes-4-70b,puntuguese,0.5789156413215468,raw,1,False
nousresearch/hermes-4-70b,riddlesense,0.4433939336417574,raw,1,False
nousresearch/hermes-4-70b,scar,0.1966051989573212,raw,1,False
nousresearch/hermes-4-70b,schnovel,0.0073723071072511,raw,1,False
nousresearch/hermes-4-70b,science_analogies,1.999239069198245,raw,1,False
nousresearch/hermes-4-70b,scimon,0.1651662502070625,raw,1,False
nousresearch/hermes-4-70b,sdat,0.4224618245686254,raw,1,False
nousresearch/hermes-4-70b,simile_generation,0.5437556376892038,raw,1,False
nousresearch/hermes-4-70b,slang_generation,0.0180106488778429,raw,1,False
nousresearch/hermes-4-70b,speak_to_structure,-0.110520595137812,raw,1,False
nousresearch/hermes-4-70b,story_generation_rocstories,0.3663934934084281,raw,1,False
nousresearch/hermes-4-70b,story_quality,1.2347554669857053,raw,1,False
nousresearch/hermes-4-70b,ttcw,-1.0136005338456309,raw,1,False
nousresearch/hermes-4-70b,twistlist,1.560644449897439,raw,1,False
nousresearch/hermes-4-70b,unfun_corpus,-0.0495383620889073,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,analobench,-3.1799018408334865,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,arn,-0.346238185125763,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,brainteaser,-2.905110420419378,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,c3_crosstalk,-2.424428886961562,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,chinese_homophonic_puns,-2.67516267246466,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,fig_qa,0.1672788844691663,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,futuregen,0.2920764802055119,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,grapheval_ai_researcher,-1.2994111671683808,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,grapheval_iclr,-0.1721627558132056,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,grapheval_review_advisor,-0.0241109137730507,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,historical_analogy,-0.183201339096585,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,humor_transfer,0.8066377765605756,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,hypobench,0.0201103366988777,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,lcc_metaphor,-1.7127306720777016,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,meta4xnli,-3.143197992089992,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,metaphor_generation,-1.0457986901223244,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,metaphoric_analogies,-0.9610182321398668,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,moh_x,-2.106133464066765,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,munch,-1.8705817045893545,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,newyorker_humor,-4.3436968755998,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,nyt_connections,-2.7448918679833274,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,ocw,1.493925841885725,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,ocw_connections,-1.8619566993907333,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,outline_to_story,-1.321613644395315,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,permpst,-1.626135478714248,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,poetmt,-1.0932578645443771,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,proparalogy,-2.775982091216723,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,puntuguese,-2.853021496006234,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,riddlesense,-3.0096443583984995,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,scar,-1.3244410015683532,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,schnovel,-0.6749373511161723,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,science_analogies,-0.0070051406586031,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,scimon,-0.8003079378541522,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,sdat,-0.0382404886104014,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,simile_generation,-2.7705964008058888,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,slang_generation,-3.2488118033213533,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,speak_to_structure,-4.105624011813116,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,story_generation_rocstories,-1.3341853594682431,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,story_quality,0.4876683387227614,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,ttcw,0.3715463892169807,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,twistlist,-0.8177934524390515,raw,1,False
nvidia/nemotron-3-nano-30b-a3b,unfun_corpus,4.909619798721742,raw,1,False
nvidia/nemotron-3-super-120b-a12b,analobench,0.1045706333598325,raw,1,False
nvidia/nemotron-3-super-120b-a12b,arn,-0.1957390627980948,raw,1,False
nvidia/nemotron-3-super-120b-a12b,brainteaser,-0.1689567489849659,raw,1,False
nvidia/nemotron-3-super-120b-a12b,c3_crosstalk,-1.114708616200777,raw,1,False
nvidia/nemotron-3-super-120b-a12b,chinese_homophonic_puns,-0.8495031718020374,raw,1,False
nvidia/nemotron-3-super-120b-a12b,fig_qa,-0.569932482483443,raw,1,False
nvidia/nemotron-3-super-120b-a12b,futuregen,0.4342626895695303,raw,1,False
nvidia/nemotron-3-super-120b-a12b,grapheval_ai_researcher,1.4235334733123313,raw,1,False
nvidia/nemotron-3-super-120b-a12b,grapheval_iclr,0.269712540055462,raw,1,False
nvidia/nemotron-3-super-120b-a12b,grapheval_review_advisor,0.4089697943555946,raw,1,False
nvidia/nemotron-3-super-120b-a12b,historical_analogy,-0.0974746499393498,raw,1,False
nvidia/nemotron-3-super-120b-a12b,humor_transfer,0.8840123117064044,raw,1,False
nvidia/nemotron-3-super-120b-a12b,hypobench,0.3447261095763719,raw,1,False
nvidia/nemotron-3-super-120b-a12b,lcc_metaphor,0.5393876452013419,raw,1,False
nvidia/nemotron-3-super-120b-a12b,meta4xnli,-0.2147788781929646,raw,1,False
nvidia/nemotron-3-super-120b-a12b,metaphor_generation,0.3007849642185138,raw,1,False
nvidia/nemotron-3-super-120b-a12b,metaphoric_analogies,-0.8747281545955815,raw,1,False
nvidia/nemotron-3-super-120b-a12b,moh_x,0.1824843341445245,raw,1,False
nvidia/nemotron-3-super-120b-a12b,munch,0.6646903096359016,raw,1,False
nvidia/nemotron-3-super-120b-a12b,newyorker_humor,0.046092252986749,raw,1,False
nvidia/nemotron-3-super-120b-a12b,nyt_connections,0.437512945704481,raw,1,False
nvidia/nemotron-3-super-120b-a12b,ocw,-1.0978672463682193,raw,1,False
nvidia/nemotron-3-super-120b-a12b,ocw_connections,0.2809511906720077,raw,1,False
nvidia/nemotron-3-super-120b-a12b,outline_to_story,-0.1510651456866929,raw,1,False
nvidia/nemotron-3-super-120b-a12b,permpst,-0.0738336083337156,raw,1,False
nvidia/nemotron-3-super-120b-a12b,poetmt,-0.0010237501381349,raw,1,False
nvidia/nemotron-3-super-120b-a12b,proparalogy,0.2533807418571984,raw,1,False
nvidia/nemotron-3-super-120b-a12b,puntuguese,0.5789156413215468,raw,1,False
nvidia/nemotron-3-super-120b-a12b,riddlesense,0.0650856945122208,raw,1,False
nvidia/nemotron-3-super-120b-a12b,scar,0.2813462864122142,raw,1,False
nvidia/nemotron-3-super-120b-a12b,schnovel,0.9801028933455352,raw,1,False
nvidia/nemotron-3-super-120b-a12b,science_analogies,-0.65296495329124,raw,1,False
nvidia/nemotron-3-super-120b-a12b,scimon,0.3848814564108753,raw,1,False
nvidia/nemotron-3-super-120b-a12b,sdat,0.2986161687532593,raw,1,False
nvidia/nemotron-3-super-120b-a12b,simile_generation,-0.4795626316625754,raw,1,False
nvidia/nemotron-3-super-120b-a12b,slang_generation,0.3677587267493078,raw,1,False
nvidia/nemotron-3-super-120b-a12b,speak_to_structure,0.3193042758859276,raw,1,False
nvidia/nemotron-3-super-120b-a12b,story_generation_rocstories,0.1730876499184419,raw,1,False
nvidia/nemotron-3-super-120b-a12b,story_quality,0.3783385150745259,raw,1,False
nvidia/nemotron-3-super-120b-a12b,ttcw,1.6798251071800248,raw,1,False
nvidia/nemotron-3-super-120b-a12b,twistlist,-0.5644665309865826,raw,1,False
nvidia/nemotron-3-super-120b-a12b,unfun_corpus,-0.4218805485790518,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,analobench,-0.3275967974550777,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,arn,-0.1957390627980948,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,brainteaser,0.3682998931723776,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,c3_crosstalk,-1.4599354914527984,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,chinese_homophonic_puns,-0.3982820281498526,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,fig_qa,-0.569932482483443,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,futuregen,0.479484550184596,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,grapheval_ai_researcher,0.8722243536382042,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,grapheval_iclr,0.7357733353798847,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,grapheval_review_advisor,-0.2467230015431308,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,historical_analogy,-0.8262702927232445,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,humor_transfer,0.0226778308357993,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,hypobench,0.3818060342269945,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,irfl,0.2535281315674048,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,lcc_metaphor,-0.3429267847235567,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,meta4xnli,0.0324112682593625,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,metaphor_generation,-0.5289634721400791,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,metaphoric_analogies,-0.2712625091451208,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,moh_x,-0.3896701154082975,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,munch,0.3477813078577447,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,newyorker_humor,-0.354660606387908,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,nyt_connections,-0.5346890266120963,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,ocw,-1.311769157530312,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,ocw_connections,0.8203226854381225,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,outline_to_story,-1.645390371216301,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,permpst,-0.3586392085531701,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,poetmt,-0.9609956072863062,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,proparalogy,0.3881094205376901,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,puntuguese,0.5789156413215468,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,riddlesense,0.315661091840237,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,scar,0.1115414824785462,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,schnovel,-0.0440590108570692,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,science_analogies,-0.0217882420969736,raw,1,False
nvidia/nemotron-nano-12b-v2-vl,scimon,-0.60968954692154,raw,1,False
