dataset,model,n_audited,on_task_rate,garbled_rate,cannot_eval_rate,mean_chars
newyorker_humor,google/gemma-2-27b-it,3,1.0,0.0,0.0,1.0
newyorker_humor,google/gemma-3-12b-it,3,1.0,0.0,0.0,1.0
newyorker_humor,google/gemma-3-27b-it,3,1.0,0.0,0.0,1.0
newyorker_humor,google/gemma-3-4b-it,3,1.0,0.0,0.0,1.0
newyorker_humor,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,1.0
newyorker_humor,google/gemma-4-31b-it,3,1.0,0.0,0.0,1.0
newyorker_humor,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-3.3-70b-instruct,3,0.6666666666666666,0.3333333333333333,0.0,1.6666666666666667
newyorker_humor,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,1.0
newyorker_humor,meta-llama/llama-4-scout,3,1.0,0.0,0.0,1.0
newyorker_humor,minimax/minimax-01,3,1.0,0.0,0.0,1.0
newyorker_humor,minimax/minimax-m2-her,3,1.0,0.3333333333333333,0.0,4.0
newyorker_humor,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,1.0
newyorker_humor,mistralai/mistral-large-2512,3,1.0,0.0,0.0,1.0
newyorker_humor,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,1.0
newyorker_humor,mistralai/mistral-nemo,3,1.0,0.0,0.0,1.0
newyorker_humor,mistralai/mistral-small-3.1-24b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,1.0
newyorker_humor,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,1.0
newyorker_humor,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,1.0
newyorker_humor,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,1.0
newyorker_humor,morph/morph-v3-fast,3,0.0,0.0,0.0,542.6666666666666
newyorker_humor,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,1.0
newyorker_humor,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,1.0
newyorker_humor,nousresearch/hermes-3-llama-3.1-70b,3,0.6666666666666666,0.0,0.0,8.666666666666666
newyorker_humor,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,1.0
newyorker_humor,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,1.0
newyorker_humor,nvidia/nemotron-3-nano-30b-a3b,3,0.0,1.0,0.0,10.0
newyorker_humor,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,1.0
newyorker_humor,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,2.0
newyorker_humor,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-4.1,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-4.1-mini,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-4o,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-4o-mini,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-5.1,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-5.4,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-5.4-mini,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-5.4-nano,3,1.0,0.0,0.0,1.0
newyorker_humor,openai/gpt-5.5,3,1.0,0.0,0.0,1.0
newyorker_humor,qwen/qwen-turbo,3,1.0,0.0,0.0,1.0
newyorker_humor,qwen/qwen3-14b,3,1.0,0.0,0.0,1.0
newyorker_humor,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,1.0
newyorker_humor,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,1.0
newyorker_humor,tencent/hunyuan-a13b-instruct,1,0.0,1.0,0.0,0.0
newyorker_humor,z-ai/glm-4.5v,3,1.0,0.0,0.0,1.0
newyorker_humor,z-ai/glm-4.6,3,1.0,0.0,0.0,1.0
newyorker_humor,z-ai/glm-4.7,3,1.0,0.0,0.0,1.0
newyorker_humor,z-ai/glm-5,3,1.0,0.0,0.0,1.0
newyorker_humor,z-ai/glm-5-turbo,3,1.0,0.0,0.0,1.0
newyorker_humor,z-ai/glm-5.1,3,1.0,0.0,0.0,1.0
nyt_connections,ai21/jamba-large-1.7,3,1.0,0.0,0.0,114.33333333333333
nyt_connections,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,96.0
nyt_connections,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,111.33333333333333
nyt_connections,amazon/nova-lite-v1,3,1.0,0.0,0.0,109.66666666666667
nyt_connections,amazon/nova-micro-v1,3,1.0,0.0,0.0,96.33333333333333
nyt_connections,amazon/nova-pro-v1,3,1.0,0.0,0.0,112.33333333333333
nyt_connections,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,97.33333333333333
nyt_connections,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,97.33333333333333
nyt_connections,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,113.33333333333333
nyt_connections,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,101.33333333333333
nyt_connections,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,111.33333333333333
nyt_connections,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,125.66666666666667
nyt_connections,deepseek/deepseek-chat,3,1.0,0.0,0.0,115.33333333333333
nyt_connections,deepseek/deepseek-chat-v3-0324,3,1.0,0.0,0.0,115.33333333333333
nyt_connections,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,107.33333333333333
nyt_connections,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,113.33333333333333
nyt_connections,google/gemini-2.5-flash,3,1.0,0.0,0.0,97.33333333333333
nyt_connections,google/gemma-2-27b-it,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,google/gemma-3-12b-it,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,google/gemma-3-27b-it,3,1.0,0.0,0.0,107.33333333333333
nyt_connections,google/gemma-3-4b-it,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,google/gemma-4-31b-it,3,1.0,0.0,0.0,101.33333333333333
nyt_connections,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,102.66666666666667
nyt_connections,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,108.33333333333333
nyt_connections,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,107.33333333333333
nyt_connections,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,108.66666666666667
nyt_connections,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,107.33333333333333
nyt_connections,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,108.66666666666667
nyt_connections,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,109.0
nyt_connections,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,93.33333333333333
nyt_connections,meta-llama/llama-4-scout,3,1.0,0.0,0.0,110.0
nyt_connections,minimax/minimax-01,3,1.0,0.0,0.0,107.33333333333333
nyt_connections,minimax/minimax-m2-her,3,1.0,0.0,0.0,681.6666666666666
nyt_connections,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,mistralai/mistral-large-2512,3,1.0,0.0,0.0,101.33333333333333
nyt_connections,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,mistralai/mistral-nemo,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,mistralai/mistral-small-3.1-24b-instruct,3,1.0,0.0,0.0,97.33333333333333
nyt_connections,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,101.33333333333333
nyt_connections,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,105.66666666666667
nyt_connections,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,105.66666666666667
nyt_connections,morph/morph-v3-fast,3,0.6666666666666666,0.0,0.0,110.33333333333333
nyt_connections,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,nousresearch/hermes-3-llama-3.1-70b,3,0.6666666666666666,0.0,0.0,1686.6666666666667
nyt_connections,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,101.33333333333333
nyt_connections,nvidia/nemotron-3-nano-30b-a3b,3,0.6666666666666666,0.0,0.0,1877.0
nyt_connections,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,111.0
nyt_connections,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,113.33333333333333
nyt_connections,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,111.33333333333333
nyt_connections,openai/gpt-4.1,3,1.0,0.0,0.0,115.33333333333333
nyt_connections,openai/gpt-4.1-mini,3,1.0,0.0,0.0,115.33333333333333
nyt_connections,openai/gpt-4o,3,1.0,0.0,0.0,113.33333333333333
nyt_connections,openai/gpt-4o-mini,3,1.0,0.0,0.0,115.33333333333333
nyt_connections,openai/gpt-5.1,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,openai/gpt-5.4,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,openai/gpt-5.4-mini,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,openai/gpt-5.4-nano,3,1.0,0.0,0.0,109.0
nyt_connections,openai/gpt-5.5,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,qwen/qwen-turbo,3,1.0,0.0,0.0,111.33333333333333
nyt_connections,qwen/qwen3-14b,3,1.0,0.0,0.0,116.0
nyt_connections,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,107.33333333333333
nyt_connections,z-ai/glm-4.5v,3,1.0,0.0,0.0,89.0
nyt_connections,z-ai/glm-4.6,3,1.0,0.0,0.0,105.33333333333333
nyt_connections,z-ai/glm-4.7,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,z-ai/glm-5,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,z-ai/glm-5-turbo,3,1.0,0.0,0.0,109.33333333333333
nyt_connections,z-ai/glm-5.1,3,1.0,0.0,0.0,101.33333333333333
ocw,ai21/jamba-large-1.7,3,1.0,0.0,0.0,127.66666666666667
ocw,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,126.33333333333333
ocw,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,341.3333333333333
ocw,amazon/nova-lite-v1,3,1.0,0.0,0.0,308.6666666666667
ocw,amazon/nova-micro-v1,3,1.0,0.0,0.0,372.6666666666667
ocw,amazon/nova-pro-v1,3,1.0,0.0,0.0,230.66666666666666
ocw,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,125.33333333333333
ocw,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,423.6666666666667
ocw,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,415.0
ocw,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,454.6666666666667
ocw,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,453.3333333333333
ocw,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,288.3333333333333
ocw,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,478.3333333333333
ocw,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,401.0
ocw,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,399.0
ocw,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,130.33333333333334
ocw,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,125.33333333333333
ocw,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,494.0
ocw,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,545.3333333333334
ocw,deepseek/deepseek-chat,3,1.0,0.0,0.0,520.6666666666666
ocw,deepseek/deepseek-chat-v3-0324,3,0.6666666666666666,0.0,0.0,502.0
ocw,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,130.33333333333334
ocw,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,256.6666666666667
ocw,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,268.3333333333333
ocw,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,130.33333333333334
ocw,google/gemini-2.5-flash,3,1.0,0.0,0.0,124.33333333333333
ocw,google/gemma-2-27b-it,3,1.0,0.0,0.0,124.33333333333333
ocw,google/gemma-3-12b-it,3,1.0,0.0,0.0,124.33333333333333
ocw,google/gemma-3-27b-it,3,1.0,0.0,0.0,193.0
ocw,google/gemma-3-4b-it,3,1.0,0.0,0.0,124.33333333333333
ocw,google/gemma-4-26b-a4b-it,3,1.0,0.0,0.0,397.6666666666667
ocw,google/gemma-4-31b-it,3,1.0,0.0,0.0,124.33333333333333
ocw,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,132.0
ocw,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,260.0
ocw,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,187.66666666666666
ocw,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,124.33333333333333
ocw,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,124.33333333333333
ocw,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,200.33333333333334
ocw,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,129.66666666666666
ocw,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,554.6666666666666
ocw,meta-llama/llama-4-scout,3,1.0,0.0,0.0,297.0
ocw,minimax/minimax-01,3,1.0,0.0,0.0,543.0
ocw,minimax/minimax-m2-her,3,0.6666666666666666,0.0,0.0,358.0
ocw,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,267.3333333333333
ocw,mistralai/mistral-large-2512,3,1.0,0.0,0.0,381.0
ocw,mistralai/mistral-medium-3.1,3,1.0,0.0,0.0,186.66666666666666
ocw,mistralai/mistral-nemo,3,1.0,0.0,0.0,117.66666666666667
ocw,mistralai/mistral-small-3.1-24b-instruct,3,1.0,0.0,0.0,136.0
ocw,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,124.33333333333333
ocw,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,299.3333333333333
ocw,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,124.33333333333333
ocw,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,492.3333333333333
ocw,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,506.3333333333333
ocw,morph/morph-v3-fast,3,0.0,1.0,0.0,95106.0
ocw,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,394.0
ocw,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,175.66666666666666
ocw,nousresearch/hermes-3-llama-3.1-70b,3,1.0,0.0,0.0,513.0
ocw,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,124.33333333333333
ocw,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,130.0
ocw,nvidia/nemotron-3-nano-30b-a3b,3,0.6666666666666666,0.0,0.0,554.0
ocw,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,130.33333333333334
ocw,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,130.33333333333334
ocw,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,138.33333333333334
ocw,openai/gpt-4.1,3,1.0,0.0,0.0,166.33333333333334
ocw,openai/gpt-4.1-mini,3,1.0,0.0,0.0,130.33333333333334
ocw,openai/gpt-4o,3,1.0,0.0,0.0,134.33333333333334
ocw,openai/gpt-4o-mini,3,1.0,0.0,0.0,139.33333333333334
ocw,openai/gpt-5.1,3,1.0,0.0,0.0,130.33333333333334
ocw,openai/gpt-5.4,3,1.0,0.0,0.0,125.33333333333333
ocw,openai/gpt-5.4-mini,3,1.0,0.0,0.0,130.33333333333334
ocw,openai/gpt-5.4-nano,3,1.0,0.0,0.0,133.66666666666666
ocw,openai/gpt-5.5,3,1.0,0.0,0.0,129.33333333333334
ocw,qwen/qwen-turbo,3,1.0,0.0,0.0,128.66666666666666
ocw,qwen/qwen3-14b,3,1.0,0.0,0.0,130.66666666666666
ocw,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,130.33333333333334
ocw,qwen/qwen3.5-flash-02-23,3,1.0,0.3333333333333333,0.0,221.33333333333334
ocw,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,158.33333333333334
ocw,z-ai/glm-4.5v,3,1.0,0.0,0.0,128.0
ocw,z-ai/glm-4.6,3,1.0,0.0,0.0,124.66666666666667
ocw,z-ai/glm-4.7,3,1.0,0.0,0.0,123.66666666666667
ocw,z-ai/glm-5,3,1.0,0.0,0.0,124.33333333333333
ocw,z-ai/glm-5-turbo,3,1.0,0.0,0.0,124.66666666666667
ocw,z-ai/glm-5.1,3,1.0,0.0,0.0,124.33333333333333
ocw_connections,ai21/jamba-large-1.7,3,1.0,0.0,0.0,318.0
ocw_connections,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,737.6666666666666
ocw_connections,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,1908.0
ocw_connections,amazon/nova-lite-v1,3,1.0,0.0,0.0,301.3333333333333
ocw_connections,amazon/nova-micro-v1,3,1.0,0.0,0.0,873.6666666666666
ocw_connections,amazon/nova-pro-v1,3,1.0,0.0,0.0,479.3333333333333
ocw_connections,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,772.3333333333334
ocw_connections,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,697.3333333333334
ocw_connections,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,374.6666666666667
ocw_connections,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,1673.3333333333333
ocw_connections,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,1683.0
ocw_connections,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,532.3333333333334
ocw_connections,anthropic/claude-sonnet-4,3,1.0,0.0,0.0,856.3333333333334
ocw_connections,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,671.6666666666666
ocw_connections,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,1097.0
ocw_connections,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,295.0
ocw_connections,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,619.3333333333334
ocw_connections,baidu/ernie-4.5-vl-424b-a47b,3,1.0,0.0,0.0,1193.6666666666667
ocw_connections,deepcogito/cogito-v2.1-671b,3,1.0,0.0,0.0,674.3333333333334
ocw_connections,deepseek/deepseek-chat,3,1.0,0.0,0.0,601.0
ocw_connections,deepseek/deepseek-chat-v3-0324,3,1.0,0.0,0.0,497.3333333333333
ocw_connections,deepseek/deepseek-chat-v3.1,3,1.0,0.0,0.0,1360.3333333333333
ocw_connections,deepseek/deepseek-v3.1-terminus,3,1.0,0.0,0.0,1366.0
ocw_connections,deepseek/deepseek-v3.2,3,1.0,0.0,0.0,799.0
ocw_connections,deepseek/deepseek-v3.2-exp,3,1.0,0.0,0.0,1542.6666666666667
ocw_connections,google/gemini-2.5-flash,3,1.0,0.0,0.0,301.6666666666667
ocw_connections,google/gemma-2-27b-it,3,1.0,0.0,0.0,322.3333333333333
ocw_connections,google/gemma-3-12b-it,3,1.0,0.0,0.0,335.3333333333333
ocw_connections,google/gemma-3-27b-it,3,1.0,0.0,0.0,310.3333333333333
ocw_connections,google/gemma-3-4b-it,3,1.0,0.0,0.0,352.0
ocw_connections,google/gemma-4-26b-a4b-it,3,1.0,0.3333333333333333,0.0,1310.0
ocw_connections,google/gemma-4-31b-it,3,1.0,0.0,0.0,1339.3333333333333
ocw_connections,ibm-granite/granite-4.0-h-micro,3,1.0,0.0,0.0,314.0
ocw_connections,meta-llama/llama-3-8b-instruct,3,1.0,0.0,0.0,1075.0
ocw_connections,meta-llama/llama-3.1-70b-instruct,3,1.0,0.0,0.0,379.3333333333333
ocw_connections,meta-llama/llama-3.1-8b-instruct,3,1.0,0.0,0.0,464.3333333333333
ocw_connections,meta-llama/llama-3.2-11b-vision-instruct,3,1.0,0.0,0.0,305.6666666666667
ocw_connections,meta-llama/llama-3.2-3b-instruct,3,1.0,0.0,0.0,292.0
ocw_connections,meta-llama/llama-3.3-70b-instruct,3,1.0,0.0,0.0,367.6666666666667
ocw_connections,meta-llama/llama-4-maverick,3,1.0,0.0,0.0,1886.0
ocw_connections,meta-llama/llama-4-scout,3,1.0,0.0,0.0,1410.6666666666667
ocw_connections,minimax/minimax-01,3,1.0,0.0,0.0,1384.0
ocw_connections,minimax/minimax-m2-her,3,1.0,0.0,0.0,1347.3333333333333
ocw_connections,mistralai/ministral-8b-2512,3,1.0,0.0,0.0,1411.3333333333333
ocw_connections,mistralai/mistral-large-2512,3,1.0,0.0,0.0,988.0
ocw_connections,mistralai/mistral-medium-3.1,3,1.0,0.3333333333333333,0.0,927.6666666666666
ocw_connections,mistralai/mistral-nemo,3,1.0,0.0,0.0,292.6666666666667
ocw_connections,mistralai/mistral-small-3.1-24b-instruct,3,0.0,1.0,0.0,5.0
ocw_connections,mistralai/mixtral-8x22b-instruct,3,1.0,0.0,0.0,520.3333333333334
ocw_connections,mistralai/pixtral-large-2411,3,1.0,0.0,0.0,1149.0
ocw_connections,moonshotai/kimi-k2-0905,3,1.0,0.0,0.0,409.6666666666667
ocw_connections,moonshotai/kimi-k2.5,3,1.0,0.0,0.0,320.6666666666667
ocw_connections,moonshotai/kimi-k2.6,3,1.0,0.0,0.0,380.3333333333333
ocw_connections,morph/morph-v3-fast,3,0.0,0.0,0.0,5087.333333333333
ocw_connections,nex-agi/deepseek-v3.1-nex-n1,3,1.0,0.0,0.0,289.6666666666667
ocw_connections,nousresearch/hermes-3-llama-3.1-405b,3,1.0,0.0,0.0,367.6666666666667
ocw_connections,nousresearch/hermes-3-llama-3.1-70b,3,1.0,0.0,0.0,1021.6666666666666
ocw_connections,nousresearch/hermes-4-405b,3,1.0,0.0,0.0,314.6666666666667
ocw_connections,nousresearch/hermes-4-70b,3,1.0,0.0,0.0,351.3333333333333
ocw_connections,nvidia/nemotron-3-nano-30b-a3b,3,1.0,0.0,0.0,1985.0
ocw_connections,nvidia/nemotron-3-super-120b-a12b,3,1.0,0.0,0.0,824.3333333333334
ocw_connections,nvidia/nemotron-nano-12b-v2-vl,3,1.0,0.0,0.0,361.6666666666667
ocw_connections,nvidia/nemotron-nano-9b-v2,3,1.0,0.0,0.0,650.6666666666666
ocw_connections,openai/gpt-4.1,3,1.0,0.0,0.0,596.6666666666666
ocw_connections,openai/gpt-4.1-mini,3,1.0,0.0,0.0,1014.6666666666666
ocw_connections,openai/gpt-4o,3,1.0,0.0,0.0,347.6666666666667
ocw_connections,openai/gpt-4o-mini,3,1.0,0.0,0.0,751.6666666666666
ocw_connections,openai/gpt-5.1,3,1.0,0.0,0.0,451.0
ocw_connections,openai/gpt-5.4,3,1.0,0.0,0.0,368.6666666666667
ocw_connections,openai/gpt-5.4-mini,3,1.0,0.0,0.0,332.0
ocw_connections,openai/gpt-5.4-nano,3,1.0,0.0,0.0,477.0
ocw_connections,openai/gpt-5.5,3,1.0,0.0,0.0,306.3333333333333
ocw_connections,qwen/qwen-turbo,3,1.0,0.0,0.0,585.6666666666666
ocw_connections,qwen/qwen3-14b,3,1.0,0.0,0.0,713.6666666666666
ocw_connections,qwen/qwen3-next-80b-a3b-instruct,3,1.0,0.0,0.0,1749.0
ocw_connections,qwen/qwen3.5-flash-02-23,3,1.0,0.0,0.0,1583.0
ocw_connections,tencent/hunyuan-a13b-instruct,3,1.0,0.0,0.0,314.3333333333333
ocw_connections,z-ai/glm-4.5v,3,1.0,0.0,0.0,294.3333333333333
ocw_connections,z-ai/glm-4.6,3,1.0,0.0,0.0,316.3333333333333
ocw_connections,z-ai/glm-4.7,3,1.0,0.0,0.0,305.0
ocw_connections,z-ai/glm-5,3,1.0,0.0,0.0,334.6666666666667
ocw_connections,z-ai/glm-5-turbo,3,1.0,0.0,0.0,314.0
ocw_connections,z-ai/glm-5.1,3,1.0,0.0,0.0,320.6666666666667
outline_to_story,ai21/jamba-large-1.7,3,1.0,0.0,0.0,2117.6666666666665
outline_to_story,allenai/olmo-3.1-32b-instruct,3,1.0,0.0,0.0,2340.6666666666665
outline_to_story,amazon/nova-2-lite-v1,3,1.0,0.0,0.0,3826.3333333333335
outline_to_story,amazon/nova-lite-v1,3,1.0,0.0,0.0,3279.3333333333335
outline_to_story,amazon/nova-micro-v1,3,1.0,0.0,0.0,3175.3333333333335
outline_to_story,amazon/nova-pro-v1,3,1.0,0.0,0.0,3034.6666666666665
outline_to_story,anthropic/claude-3.7-sonnet,3,1.0,0.0,0.0,3278.3333333333335
outline_to_story,anthropic/claude-haiku-4.5,3,1.0,0.0,0.0,2761.0
outline_to_story,anthropic/claude-opus-4.5,3,1.0,0.0,0.0,2712.3333333333335
outline_to_story,anthropic/claude-opus-4.6,3,1.0,0.0,0.0,3581.3333333333335
outline_to_story,anthropic/claude-opus-4.6-fast,3,1.0,0.0,0.0,3336.0
outline_to_story,anthropic/claude-opus-4.7,3,1.0,0.0,0.0,2396.0
outline_to_story,anthropic/claude-sonnet-4,3,0.6666666666666666,0.0,0.0,2006.0
outline_to_story,anthropic/claude-sonnet-4.5,3,1.0,0.0,0.0,2548.3333333333335
outline_to_story,anthropic/claude-sonnet-4.6,3,1.0,0.0,0.0,3450.3333333333335
outline_to_story,arcee-ai/trinity-large-preview,3,1.0,0.0,0.0,1645.0
outline_to_story,baidu/ernie-4.5-300b-a47b,3,1.0,0.0,0.0,2824.0
